date,feature_1,1_open_tomorrow,1_open_2tomorrow
2016-05-18,1,16807.5,16595.0
2016-05-19,1,16595.0,16671.3
2016-05-20,1,16671.3,16605.0
2016-05-23,1,16605.0,16764.3
2016-05-24,1,16764.3,16927.7
2016-05-25,1,16927.7,16830.5
2016-05-26,1,16830.5,16973.7
2016-05-27,1,16973.7,17029.5
2016-05-30,1,17029.5,17097.2
2016-05-31,1,17097.2,16817.3
2016-06-01,1,16817.3,16599.5
2016-06-02,1,16599.5,16373.3
2016-06-03,1,16373.3,16651.1
2016-06-06,1,16651.1,16722.5
2016-06-07,1,16722.5,16742.0
2016-06-08,1,16742.0,16637.5
2016-06-09,1,16637.5,16319.1
2016-06-10,1,16319.1,16001.2
2016-06-13,1,16001.2,15799.1
2016-06-14,1,15799.1,15871.2
2016-06-15,1,15871.2,15631.8
2016-06-16,1,15631.8,15839.1
2016-06-17,1,15839.1,15875.8
2016-06-20,1,15875.8,16095.8
2016-06-21,1,16095.8,16098.6
2016-06-22,1,16098.6,16333.9
2016-06-23,1,16333.9,15153.1
2016-06-24,1,15153.1,15094.7
2016-06-27,1,15094.7,15523.3
2016-06-28,1,15523.3,15752.7
2016-06-29,1,15752.7,15698.0
2016-06-30,1,15698.0,15554.0
2016-07-01,1,15554.0,15682.2
2016-07-04,1,15682.2,15434.5
2016-07-05,1,15434.5,15346.8
2016-07-06,1,15346.8,15326.8
2016-07-07,1,15326.8,15375.9
2016-07-08,1,15375.9,15961.3
2016-07-11,1,15961.3,16343.0
2016-07-12,1,16343.0,16242.2
2016-07-13,1,16242.2,16396.1
2016-07-14,1,16396.1,16612.1
2016-07-15,1,16612.1,16646.9
2016-07-19,1,16646.9,16855.2
2016-07-20,1,16855.2,16612.9
2016-07-21,1,16612.9,16655.8
2016-07-22,1,16655.8,16535.8
2016-07-25,1,16535.8,16526.1
2016-07-26,1,16526.1,16596.2
2016-07-27,1,16596.2,16359.7
2016-07-28,1,16359.7,16415.3
2016-07-29,1,16415.3,16469.7
2016-08-01,1,16469.7,16227.3
2016-08-02,1,16227.3,16168.3
2016-08-03,1,16168.3,16279.0
2016-08-04,1,16279.0,16462.3
2016-08-05,1,16462.3,16632.4
2016-08-08,1,16632.4,16699.1
2016-08-09,1,16699.1,16877.2
2016-08-10,1,16877.2,16866.9
2016-08-12,1,16866.9,16878.7
2016-08-15,1,16878.7,16596.3
2016-08-16,1,16596.3,16649.9
2016-08-17,1,16649.9,16558.4
2016-08-18,1,16558.4,16599.3
2016-08-19,1,16599.3,16549.8
2016-08-22,1,16549.8,16550.2
2016-08-23,1,16550.2,16580.2
2016-08-24,1,16580.2,16485.6
2016-08-25,1,16485.6,16631.1
2016-08-26,1,16631.1,16691.0
2016-08-29,1,16691.0,16857.8
2016-08-30,1,16857.8,16885.2
2016-08-31,1,16885.2,16903.8
2016-09-01,1,16903.8,17131.5
2016-09-02,1,17131.5,17035.0
2016-09-05,1,17035.0,16937.4
2016-09-06,1,16937.4,16984.0
2016-09-07,1,16984.0,16994.4
2016-09-08,1,16994.4,16748.4
2016-09-09,1,16748.4,16764.7
2016-09-12,1,16764.7,16632.1
2016-09-13,1,16632.1,16512.4
2016-09-14,1,16512.4,16458.7
2016-09-15,1,16458.7,16403.2
2016-09-16,1,16403.2,16471.8
2016-09-20,1,16471.8,16759.8
2016-09-21,1,16759.8,16707.4
2016-09-23,1,16707.4,16390.9
2016-09-26,1,16390.9,16505.0
2016-09-27,1,16505.0,16606.3
2016-09-28,1,16606.3,16474.4
2016-09-29,1,16474.4,16566.0
2016-09-30,1,16566.0,16661.5
2016-10-03,1,16661.5,16787.9
2016-10-04,1,16787.9,16913.6
2016-10-05,1,16913.6,16883.1
2016-10-06,1,16883.1,16936.3
2016-10-07,1,16936.3,16850.7
2016-10-11,1,16850.7,16923.8
2016-10-12,1,16923.8,16751.0
2016-10-13,1,16751.0,16871.8
2016-10-14,1,16871.8,16862.3
2016-10-17,1,16862.3,16952.9
2016-10-18,1,16952.9,16999.4
2016-10-19,1,16999.4,17283.8
2016-10-20,1,17283.8,17216.6
2016-10-21,1,17216.6,17298.6
2016-10-24,1,17298.6,17329.0
2016-10-25,1,17329.0,17346.4
2016-10-26,1,17346.4,17448.2
2016-10-27,1,17448.2,17360.9
2016-10-28,1,17360.9,17380.5
2016-10-31,1,17380.5,17238.0
2016-11-01,1,17238.0,16964.5
2016-11-02,1,16964.5,17126.0
2016-11-04,1,17126.0,17242.7
2016-11-07,1,17242.7,17281.9
2016-11-08,1,17281.9,16562.9
2016-11-09,1,16562.9,17526.6
2016-11-10,1,17526.6,17467.5
2016-11-11,1,17467.5,17690.2
2016-11-14,1,17690.2,17832.5
2016-11-15,1,17832.5,17766.6
2016-11-16,1,17766.6,18024.2
2016-11-17,1,18024.2,18038.1
2016-11-18,1,18038.1,18091.1
2016-11-21,1,18091.1,18329.8
2016-11-22,1,18329.8,18387.6
2016-11-24,1,18387.6,18302.6
2016-11-25,1,18302.6,18263.6
2016-11-28,1,18263.6,18356.0
2016-11-29,1,18356.0,18535.2
2016-11-30,1,18535.2,18435.6
2016-12-01,1,18435.6,18349.9
2016-12-02,1,18349.9,18457.2
2016-12-05,1,18457.2,18434.5
2016-12-06,1,18434.5,18674.2
2016-12-07,1,18674.2,18840.0
2016-12-08,1,18840.0,19183.8
2016-12-09,1,19183.8,19120.8
2016-12-12,1,19120.8,19270.0
2016-12-13,1,19270.0,19327.7
2016-12-14,1,19327.7,19438.4
2016-12-15,1,19438.4,19345.8
2016-12-16,1,19345.8,19367.8
2016-12-19,1,19367.8,19547.3
2016-12-20,1,19547.3,19396.8
2016-12-21,1,19396.8,19394.4
2016-12-22,1,19394.4,19353.4
2016-12-26,1,19353.4,19392.1
2016-12-27,1,19392.1,19301.0
2016-12-28,1,19301.0,18997.7
2016-12-29,1,18997.7,19298.7
2016-12-30,1,19298.7,19602.1
2017-01-04,1,19602.1,19393.6
2017-01-05,1,19393.6,19414.8
2017-01-06,1,19414.8,19358.6
2017-01-10,1,19358.6,19300.2
2017-01-11,1,19300.2,19175.0
2017-01-12,1,19175.0,19219.1
2017-01-13,1,19219.1,19038.4
2017-01-16,1,19038.4,18754.0
2017-01-17,1,18754.0,19082.8
2017-01-18,1,19082.8,19059.2
2017-01-19,1,19059.2,18938.4
2017-01-20,1,18938.4,18817.4
2017-01-23,1,18817.4,19091.2
2017-01-24,1,19091.2,19260.7
2017-01-25,1,19260.7,19453.5
2017-01-26,1,19453.5,19371.3
2017-01-27,1,19371.3,19145.3
2017-01-30,1,19145.3,18927.0
2017-01-31,1,18927.0,19152.8
2017-02-01,1,19152.8,18996.7
2017-02-02,1,18996.7,19069.7
2017-02-03,1,19069.7,18844.1
2017-02-06,1,18844.1,18951.2
2017-02-07,1,18951.2,18942.0
2017-02-08,1,18942.0,19216.7
2017-02-09,1,19216.7,19513.8
2017-02-10,1,19513.8,19478.9
2017-02-13,1,19478.9,19438.8
2017-02-14,1,19438.8,19431.6
2017-02-15,1,19431.6,19228.7
2017-02-16,1,19228.7,19161.3
2017-02-17,1,19161.3,19267.9
2017-02-20,1,19267.9,19419.2
2017-02-21,1,19419.2,19379.9
2017-02-22,1,19379.9,19232.1
2017-02-23,1,19232.1,19130.5
2017-02-24,1,19130.5,19194.7
2017-02-27,1,19194.7,19226.9
2017-02-28,1,19226.9,19624.8
2017-03-01,1,19624.8,19551.3
2017-03-02,1,19551.3,19409.2
2017-03-03,1,19409.2,19337.2
2017-03-06,1,19337.2,19308.5
2017-03-07,1,19308.5,19343.1
2017-03-08,1,19343.1,19444.7
2017-03-09,1,19444.7,19545.7
2017-03-10,1,19545.7,19634.3
2017-03-13,1,19634.3,19528.8
2017-03-14,1,19528.8,19458.7
2017-03-15,1,19458.7,19510.9
2017-03-16,1,19510.9,19416.6
2017-03-17,1,19416.6,19146.6
2017-03-21,1,19146.6,19048.8
2017-03-22,1,19048.8,19066.3
2017-03-23,1,19066.3,19071.2
2017-03-24,1,19071.2,19159.1
2017-03-27,1,19159.1,19216.8
2017-03-28,1,19216.8,19150.8
2017-03-29,1,19150.8,19170.4
2017-03-30,1,19170.4,18988.0
2017-03-31,1,18988.0,18933.8
2017-04-03,1,18933.8,18900.7
2017-04-04,1,18900.7,18754.4
2017-04-05,1,18754.4,18715.0
2017-04-06,1,18715.0,18800.2
2017-04-07,1,18800.2,18717.6
2017-04-10,1,18717.6,18592.1
2017-04-11,1,18592.1,18391.7
2017-04-12,1,18391.7,18531.9
2017-04-13,1,18531.9,18239.8
2017-04-14,1,18239.8,18497.4
2017-04-17,1,18497.4,18327.3
2017-04-18,1,18327.3,18446.4
2017-04-19,1,18446.4,18591.8
2017-04-20,1,18591.8,18890.4
2017-04-21,1,18890.4,18872.6
2017-04-24,1,18872.6,19184.9
2017-04-25,1,19184.9,19205.6
2017-04-26,1,19205.6,19240.7
2017-04-27,1,19240.7,19154.0
2017-04-28,1,19154.0,19335.7
2017-05-01,1,19335.7,19709.0
2017-05-02,1,19709.0,19915.6
2017-05-08,1,19915.6,19890.6
2017-05-09,1,19890.6,19943.9
2017-05-10,1,19943.9,19941.6
2017-05-11,1,19941.6,19753.5
2017-05-12,1,19753.5,19953.1
2017-05-15,1,19953.1,19806.8
2017-05-16,1,19806.8,19557.0
2017-05-17,1,19557.0,19591.4
2017-05-18,1,19591.4,19670.5
2017-05-19,1,19670.5,19647.7
2017-05-22,1,19647.7,19777.6
2017-05-23,1,19777.6,19737.2
2017-05-24,1,19737.2,19798.5
2017-05-25,1,19798.5,19697.2
2017-05-26,1,19697.2,19681.1
2017-05-29,1,19681.1,19630.3
2017-05-30,1,19630.3,19692.2
2017-05-31,1,19692.2,19970.2
2017-06-01,1,19970.2,20135.4
2017-06-02,1,20135.4,20122.3
2017-06-05,1,20122.3,19951.7
2017-06-06,1,19951.7,20048.3
2017-06-07,1,20048.3,19953.1
2017-06-08,1,19953.1,19920.8
2017-06-09,1,19920.8,19859.8
2017-06-12,1,19859.8,19974.6
2017-06-13,1,19974.6,19815.5
2017-06-14,1,19815.5,19931.2
2017-06-15,1,19931.2,19974.3
2017-06-16,1,19974.3,20234.1
2017-06-19,1,20234.1,20192.2
2017-06-20,1,20192.2,20154.4
2017-06-21,1,20154.4,20152.6
2017-06-22,1,20152.6,20132.8
2017-06-23,1,20132.8,20229.1
2017-06-26,1,20229.1,20149.2
2017-06-27,1,20149.2,20260.9
2017-06-28,1,20260.9,20025.6
2017-06-29,1,20025.6,20056.3
2017-06-30,1,20056.3,20192.3
2017-07-03,1,20192.3,20015.1
2017-07-04,1,20015.1,20061.7
2017-07-05,1,20061.7,19856.7
2017-07-06,1,19856.7,20070.4
2017-07-07,1,20070.4,20073.9
2017-07-10,1,20073.9,20137.2
2017-07-11,1,20137.2,20177.3
2017-07-12,1,20177.3,20157.9
2017-07-13,1,20157.9,20074.4
2017-07-14,1,20074.4,19970.8
2017-07-18,1,19970.8,20046.9
2017-07-19,1,20046.9,20089.9
2017-07-20,1,20089.9,19973.7
2017-07-21,1,19973.7,19979.6
2017-07-24,1,19979.6,20098.1
2017-07-25,1,20098.1,20026.6
2017-07-26,1,20026.6,20048.5
2017-07-27,1,20048.5,19933.4
2017-07-28,1,19933.4,19907.1
2017-07-31,1,19907.1,20057.1
2017-08-01,1,20057.1,20066.0
2017-08-02,1,20066.0,19949.8
2017-08-03,1,19949.8,20059.3
2017-08-04,1,20059.3,20062.7
2017-08-07,1,20062.7,19929.0
2017-08-08,1,19929.0,19792.4
2017-08-09,1,19792.4,19545.6
2017-08-10,1,19545.6,19689.4
2017-08-14,1,19689.4,19750.6
2017-08-15,1,19750.6,19707.8
2017-08-16,1,19707.8,19471.3
2017-08-17,1,19471.3,19509.5
2017-08-18,1,19509.5,19373.1
2017-08-21,1,19373.1,19547.1
2017-08-22,1,19547.1,19366.4
2017-08-23,1,19366.4,19401.1
2017-08-24,1,19401.1,19502.2
2017-08-25,1,19502.2,19319.1
2017-08-28,1,19319.1,19481.0
2017-08-29,1,19481.0,19591.3
2017-08-30,1,19591.3,19733.6
2017-08-31,1,19733.6,19616.0
2017-09-01,1,19616.0,19533.4
2017-09-04,1,19533.4,19286.1
2017-09-05,1,19286.1,19433.4
2017-09-06,1,19433.4,19298.0
2017-09-07,1,19298.0,19441.4
2017-09-08,1,19441.4,19736.1
2017-09-11,1,19736.1,19873.7
2017-09-12,1,19873.7,19860.4
2017-09-13,1,19860.4,19793.8
2017-09-14,1,19793.8,20128.2
2017-09-15,1,20128.2,20301.3
2017-09-19,1,20301.3,20456.5
2017-09-20,1,20456.5,20413.6
2017-09-21,1,20413.6,20439.4
2017-09-22,1,20439.4,20349.3
2017-09-25,1,20349.3,20269.8
2017-09-26,1,20269.8,20398.6
2017-09-27,1,20398.6,20315.3
2017-09-28,1,20315.3,20400.5
2017-09-29,1,20400.5,20475.2
2017-10-02,1,20475.2,20660.8
2017-10-03,1,20660.8,20650.7
2017-10-04,1,20650.7,20716.8
2017-10-05,1,20716.8,20680.5
2017-10-06,1,20680.5,20803.7
2017-10-10,1,20803.7,20958.2
2017-10-11,1,20958.2,20959.7
2017-10-12,1,20959.7,21221.3
2017-10-13,1,21221.3,21352.2
2017-10-16,1,21352.2,21374.7
2017-10-17,1,21374.7,21450.0
2017-10-18,1,21450.0,21390.9
2017-10-19,1,21390.9,21709.3
2017-10-20,1,21709.3,21670.0
2017-10-23,1,21670.0,21900.1
2017-10-24,1,21900.1,21698.9
2017-10-25,1,21698.9,21903.3
2017-10-26,1,21903.3,22047.9
2017-10-27,1,22047.9,21897.3
2017-10-30,1,21897.3,22144.9
2017-10-31,1,22144.9,22512.2
2017-11-01,1,22512.2,22613.0
2017-11-02,1,22613.0,22518.8
2017-11-06,1,22518.8,22849.9
2017-11-07,1,22849.9,22989.4
2017-11-08,1,22989.4,22580.7
2017-11-09,1,22580.7,22607.6
2017-11-10,1,22607.6,22342.9
2017-11-13,1,22342.9,22251.0
2017-11-14,1,22251.0,21975.2
2017-11-15,1,21975.2,22603.3
2017-11-16,1,22603.3,22280.0
2017-11-17,1,22280.0,22456.8
2017-11-20,1,22456.8,22601.6
2017-11-21,1,22601.6,22390.1
2017-11-22,1,22390.1,22657.1
2017-11-24,1,22657.1,22474.7
2017-11-27,1,22474.7,22614.0
2017-11-28,1,22614.0,22601.8
2017-11-29,1,22601.8,22916.9
2017-11-30,1,22916.9,22843.5
2017-12-01,1,22843.5,22595.3
2017-12-04,1,22595.3,22525.4
2017-12-05,1,22525.4,22317.2
2017-12-06,1,22317.2,22627.9
2017-12-07,1,22627.9,22894.3
2017-12-08,1,22894.3,22936.4
2017-12-11,1,22936.4,22879.3
2017-12-12,1,22879.3,22699.3
2017-12-13,1,22699.3,22621.4
2017-12-14,1,22621.4,22770.4
2017-12-15,1,22770.4,22961.5
2017-12-18,1,22961.5,22834.9
2017-12-19,1,22834.9,22852.0
2017-12-20,1,22852.0,22850.7
2017-12-21,1,22850.7,22909.4
2017-12-22,1,22909.4,22922.9
2017-12-25,1,22922.9,22854.4
2017-12-26,1,22854.4,22912.1
2017-12-27,1,22912.1,22831.5
2017-12-28,1,22831.5,22831.5
2017-12-29,1,22831.5,22831.5
2018-01-01,1,22831.5,22831.5
2018-01-02,1,22831.5,23073.7
2018-01-03,1,23073.7,23643.0
2018-01-04,1,23643.0,23643.0
2018-01-05,1,23643.0,23949.0
2018-01-08,1,23949.0,23832.8
2018-01-09,1,23832.8,23656.4
2018-01-10,1,23656.4,23719.7
2018-01-11,1,23719.7,23828.0
2018-01-12,1,23828.0,23721.2
2018-01-15,1,23721.2,23783.4
2018-01-16,1,23783.4,24078.9
2018-01-17,1,24078.9,23854.1
2018-01-18,1,23854.1,23797.8
2018-01-19,1,23797.8,23924.4
2018-01-22,1,23924.4,24026.4
2018-01-23,1,24026.4,23750.7
2018-01-24,1,23750.7,23757.3
2018-01-25,1,23757.3,23707.1
2018-01-26,1,23707.1,23559.3
2018-01-29,1,23559.3,23205.2
2018-01-30,1,23205.2,23276.1
2018-01-31,1,23276.1,23361.7
2018-02-01,1,23361.7,22921.2
2018-02-02,1,22921.2,22267.0
2018-02-05,1,22267.0,22001.3
2018-02-06,1,22001.3,21721.6
2018-02-07,1,21721.6,21507.7
2018-02-08,1,21507.7,21507.7
2018-02-09,1,21507.7,21633.3
2018-02-12,1,21633.3,21251.2
2018-02-13,1,21251.2,21384.1
2018-02-14,1,21384.1,21556.0
2018-02-15,1,21556.0,21903.7
2018-02-16,1,21903.7,22054.3
2018-02-19,1,22054.3,21942.4
2018-02-20,1,21942.4,21789.9
2018-02-21,1,21789.9,21789.7
2018-02-22,1,21789.7,22134.6
2018-02-23,1,22134.6,22391.7
2018-02-26,1,22391.7,22292.5
2018-02-27,1,22292.5,21901.1
2018-02-28,1,21901.1,21340.0
2018-03-01,1,21340.0,21047.8
2018-03-02,1,21047.8,21390.2
2018-03-05,1,21390.2,21262.0
2018-03-06,1,21262.0,21488.2
2018-03-07,1,21488.2,21594.2
2018-03-08,1,21594.2,21826.1
2018-03-09,1,21826.1,21742.4
2018-03-12,1,21742.4,21765.0
2018-03-13,1,21765.0,21704.1
2018-03-14,1,21704.1,21876.5
2018-03-15,1,21876.5,21537.9
2018-03-16,1,21537.9,21298.0
2018-03-19,1,21298.0,21298.0
2018-03-20,1,21298.0,21352.2
2018-03-21,1,21352.2,21188.8
2018-03-22,1,21188.8,20423.4
2018-03-23,1,20423.4,20958.9
2018-03-26,1,20958.9,20893.1
2018-03-27,1,20893.1,21251.0
2018-03-28,1,21251.0,21392.4
2018-03-29,1,21392.4,21441.6
2018-03-30,1,21441.6,21115.5
2018-04-02,1,21115.5,21415.8
2018-04-03,1,21415.8,21541.2
2018-04-04,1,21541.2,21633.7
2018-04-05,1,21633.7,21534.3
2018-04-06,1,21534.3,21599.7
2018-04-09,1,21599.7,21819.1
2018-04-10,1,21819.1,21657.9
2018-04-11,1,21657.9,21801.4
2018-04-12,1,21801.4,21843.6
2018-04-13,1,21843.6,21801.8
2018-04-16,1,21801.8,21929.0
2018-04-17,1,21929.0,22231.9
2018-04-18,1,22231.9,22148.2
2018-04-19,1,22148.2,22157.9
2018-04-20,1,22157.9,22228.8
2018-04-23,1,22228.8,22118.6
2018-04-24,1,22118.6,22278.8
2018-04-25,1,22278.8,22466.7
2018-04-26,1,22466.7,22466.7
2018-04-27,1,22466.7,22453.4
2018-04-30,1,22453.4,22568.2
2018-05-01,1,22568.2,22568.2
2018-05-02,1,22568.2,22568.2
2018-05-03,1,22568.2,22513.2
2018-05-04,1,22513.2,22440.7
2018-05-07,1,22440.7,22463.0
2018-05-08,1,22463.0,22482.5
2018-05-09,1,22482.5,22573.9
2018-05-10,1,22573.9,22705.3
2018-05-11,1,22705.3,22889.5
2018-05-14,1,22889.5,22730.1
2018-05-15,1,22730.1,22820.6
2018-05-16,1,22820.6,22907.2
2018-05-17,1,22907.2,22937.6
2018-05-18,1,22937.6,23025.9
2018-05-21,1,23025.9,22868.8
2018-05-22,1,22868.8,22621.3
2018-05-23,1,22621.3,22380.2
2018-05-24,1,22380.2,22488.9
2018-05-25,1,22488.9,22431.9
2018-05-28,1,22431.9,22052.0
2018-05-29,1,22052.0,22163.4
2018-05-30,1,22163.4,22126.2
2018-05-31,1,22126.2,22365.1
2018-06-01,1,22365.1,22552.2
2018-06-04,1,22552.2,22520.3
2018-06-05,1,22520.3,22748.7
2018-06-06,1,22748.7,22799.4
2018-06-07,1,22799.4,22686.9
2018-06-08,1,22686.9,22977.2
2018-06-11,1,22977.2,22896.2
2018-06-12,1,22896.2,22843.0
2018-06-13,1,22843.0,22883.2
2018-06-14,1,22883.2,22806.6
2018-06-15,1,22806.6,22565.9
2018-06-18,1,22565.9,22338.5
2018-06-19,1,22338.5,22523.3
2018-06-20,1,22523.3,22456.4
2018-06-21,1,22456.4,22543.6
2018-06-22,1,22543.6,22160.3
2018-06-25,1,22160.3,22320.9
2018-06-26,1,22320.9,22195.2
2018-06-27,1,22195.2,22314.5
2018-06-28,1,22314.5,22233.8
2018-06-29,1,22233.8,21889.1
2018-07-02,1,21889.1,21679.0
2018-07-03,1,21679.0,21697.4
2018-07-04,1,21697.4,21647.7
2018-07-05,1,21647.7,21838.5
2018-07-06,1,21838.5,22215.3
2018-07-09,1,22215.3,22002.1
2018-07-10,1,22002.1,22036.9
2018-07-11,1,22036.9,22397.6
2018-07-12,1,22397.6,22397.6
2018-07-13,1,22397.6,22605.7
2018-07-16,1,22605.7,22917.5
2018-07-17,1,22917.5,22871.6
2018-07-18,1,22871.6,22734.6
2018-07-19,1,22734.6,22480.3
2018-07-20,1,22480.3,22555.1
2018-07-23,1,22555.1,22594.3
2018-07-24,1,22594.3,22711.6
2018-07-25,1,22711.6,22646.5
2018-07-26,1,22646.5,22613.3
2018-07-27,1,22613.3,22472.1
2018-07-30,1,22472.1,22642.2
2018-07-31,1,22642.2,22676.7
2018-08-01,1,22676.7,22585.5
2018-08-02,1,22585.5,22536.1
2018-08-03,1,22536.1,22514.3
2018-08-06,1,22514.3,22666.6
2018-08-07,1,22666.6,22591.5
2018-08-08,1,22591.5,22606.9
2018-08-09,1,22606.9,22117.6
2018-08-10,1,22117.6,22053.1
2018-08-13,1,22053.1,22368.1
2018-08-14,1,22368.1,21980.8
2018-08-15,1,21980.8,22313.2
2018-08-16,1,22313.2,22267.1
2018-08-17,1,22267.1,22110.5
2018-08-20,1,22110.5,22270.0
2018-08-21,1,22270.0,22420.7
2018-08-22,1,22420.7,22484.0
